4.129900000000000000e+04
5.117300000000000000e+04
9.132600000000000000e+04
1.472320000000000000e+05
2.239590000000000000e+05
1.922000000000000000e+03
1.223410000000000000e+05
2.182820000000000000e+05
5.077180000000000000e+05
2.504390000000000000e+05
2.742040000000000000e+05
1.907950000000000000e+05
8.810300000000000000e+04
1.728500000000000000e+04
6.123000000000000000e+03
2.850000000000000000e+03
4.400000000000000000e+01
