1.160000000000000000e+02
2.970000000000000000e+02
3.200000000000000000e+02
1.928000000000000000e+03
2.489000000000000000e+03
4.500000000000000000e+01
4.870000000000000000e+02
9.930000000000000000e+02
4.944000000000000000e+03
9.560000000000000000e+03
4.174400000000000000e+04
1.181260000000000000e+05
4.629610000000000000e+05
5.659410000000000000e+05
5.781880000000000000e+05
2.936150000000000000e+05
2.446030000000000000e+05
