4.322600000000000000e+04
5.650800000000000000e+04
9.613500000000000000e+04
3.009280000000000000e+05
2.429430000000000000e+05
2.111000000000000000e+03
1.274170000000000000e+05
2.273720000000000000e+05
5.391710000000000000e+05
2.849410000000000000e+05
3.509420000000000000e+05
3.432690000000000000e+05
6.129770000000000000e+05
6.558220000000000000e+05
6.698410000000000000e+05
3.442510000000000000e+05
9.755040000000000000e+05
