0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.000000000000000000e+00
1.400000000000000000e+01
7.000000000000000000e+01
1.350000000000000000e+02
6.650000000000000000e+02
2.611000000000000000e+03
5.023000000000000000e+03
2.825000000000000000e+03
